product_id,date,stock_received,damaged_stock
324809,1-10-23,1,0
658389,1-10-23,1,1
969851,1-10-23,1,1
306177,1-10-23,1,0
721521,1-10-23,1,0
945635,1-10-23,1,0
91670,1-10-23,1,0
124290,1-10-23,1,0
600767,1-10-23,2,0
51036,1-10-23,1,0
820973,1-10-23,1,1
433521,1-10-23,1,0
4452,1-10-23,1,1
52729,1-10-23,2,1
642612,1-10-23,1,1
240179,1-10-23,1,0
196719,1-10-23,1,1
349294,1-10-23,1,1
284460,1-10-23,1,0
555121,1-10-23,1,1
376447,1-10-23,2,0
799952,1-10-23,2,0
487065,1-10-23,2,0
687218,1-10-23,1,1
300159,1-10-23,2,0
378287,1-10-23,1,0
689769,1-10-23,1,0
306177,1-10-23,1,1
692985,1-10-23,1,0
894539,1-10-23,1,0
700048,1-10-23,2,1
767398,1-10-23,2,1
219598,1-10-23,2,1
820973,1-10-23,2,0
927651,1-10-23,2,1
953175,1-10-23,1,1
57405,1-10-23,1,1
613942,1-10-23,2,0
123983,1-10-23,1,1
473929,1-10-23,2,1
382511,1-10-23,2,0
455083,1-10-23,1,0
378676,1-10-23,1,0
611575,1-10-23,1,1
621677,1-10-23,2,1
354409,1-10-23,2,1
461804,1-10-23,1,1
739448,1-10-23,1,1
366066,1-10-23,1,0
537274,1-10-23,1,0
154179,1-10-23,1,1
478531,1-10-23,2,0
77308,1-10-23,2,1
552883,1-10-23,1,1
500633,1-10-23,1,1
563740,1-10-23,1,1
952168,1-10-23,1,1
914071,1-10-23,1,1
481843,1-10-23,1,1
60619,1-10-23,1,1
118820,1-10-23,1,1
962054,1-10-23,1,1
652118,1-10-23,1,1
644847,1-10-23,2,1
709916,1-10-23,2,0
63769,1-10-23,1,1
853932,1-10-23,1,1
951463,1-10-23,1,0
243235,1-10-23,1,1
525531,1-10-23,2,0
726958,1-10-23,2,0
425341,1-10-23,2,0
771228,1-10-23,2,0
566052,1-10-23,2,0
26060,1-10-23,1,1
39154,1-10-23,1,0
70969,1-10-23,2,1
952124,1-10-23,1,0
818522,1-10-23,1,0
329351,1-10-23,1,0
337168,1-10-23,1,1
839170,1-10-23,1,0
361361,1-10-23,2,1
378230,1-10-23,2,1
118820,1-10-23,1,0
228286,1-10-23,1,1
611575,1-10-23,1,0
53833,1-10-23,2,0
120532,1-10-23,1,1
807452,1-10-23,1,1
18035,1-10-23,1,0
435929,1-10-23,1,0
968887,1-10-23,2,1
365133,1-10-23,2,0
799688,1-10-23,1,0
726958,1-10-23,1,0
771228,1-10-23,2,1
11422,1-10-23,1,0
812607,1-10-23,1,1
952124,1-10-23,2,3
883013,1-10-23,1,0
183929,1-10-23,1,1
487065,1-10-23,1,0
734789,1-10-23,2,0
567671,1-10-23,1,1
712003,1-10-23,1,0
962054,1-10-23,1,0
305754,1-10-23,1,1
764014,1-10-23,1,1
897083,1-10-23,1,1
34200,1-10-23,1,1
784827,1-10-23,2,0
51036,1-10-23,2,1
799459,1-10-23,2,0
298985,1-10-23,2,0
847349,1-10-23,1,0
462526,1-10-23,2,0
67197,1-10-23,1,1
880510,1-10-23,2,1
799952,1-10-23,1,1
491521,1-10-23,1,1
451933,1-10-23,2,0
820541,1-10-23,1,1
747801,1-10-23,1,1
739534,1-10-23,1,0
448752,1-10-23,2,0
927651,1-10-23,2,0
557908,1-10-23,1,0
33797,1-10-23,1,1
349294,1-10-23,2,0
891833,1-10-23,2,1
659290,1-10-23,1,0
690565,1-10-23,2,1
914071,1-10-23,1,1
319388,1-10-23,1,0
378676,1-10-23,1,0
679865,1-10-23,2,0
993331,1-10-23,2,1
36412,1-10-23,1,1
34200,1-10-23,2,1
256051,1-10-23,1,0
970529,1-10-23,1,1
153019,1-10-23,1,0
965755,1-10-23,2,1
516376,1-10-23,2,1
478531,1-10-23,2,1
818990,1-10-23,2,1
41853,1-10-23,2,0
798639,1-10-23,1,1
734789,1-10-23,1,0
667163,1-10-23,2,0
378676,1-10-23,1,1
890232,1-10-23,1,1
33955,1-10-23,1,0
692985,1-10-23,2,1
903336,1-10-23,2,1
937542,1-10-23,1,1
317242,1-10-23,1,1
552496,1-10-23,1,0
365133,1-10-23,2,1
799688,1-10-23,1,1
820973,1-10-23,1,0
927651,1-10-23,1,0
243235,1-10-23,1,0
566052,1-10-23,1,1
799459,1-10-23,1,1
77308,1-10-23,1,0
487065,1-10-23,1,1
962591,1-10-23,1,0
667163,1-10-23,1,0
621677,1-10-23,2,0
993331,1-10-23,1,1
91670,1-10-23,1,1
490939,1-10-23,1,0
726958,1-10-23,2,1
677169,1-10-23,1,0
33797,1-10-23,2,1
714999,1-10-23,1,0
961614,1-10-23,2,1
378230,1-10-23,1,1
832348,1-10-23,2,1
962591,1-10-23,1,1
681063,1-10-23,2,1
679321,1-10-23,1,0
721521,1-10-23,2,0
692985,1-10-23,2,0
451933,1-10-23,1,1
704868,1-10-23,2,1
968887,1-10-23,1,0
709916,1-10-23,1,1
767398,1-10-23,1,0
615545,1-10-23,2,0
6405,1-10-23,1,1
799459,1-10-23,1,0
673058,1-10-23,1,0
114414,1-10-23,1,1
500739,1-10-23,1,1
592784,1-10-23,1,0
378230,1-10-23,1,0
602241,1-10-23,1,1
712307,1-10-23,1,0
623234,1-10-23,1,0
925482,1-10-23,1,0
365133,1-10-23,1,1
753354,1-10-23,1,0
490939,1-10-23,1,1
124290,1-10-23,2,0
859361,1-10-23,2,1
63769,1-10-23,1,0
684939,1-10-23,2,0
706112,1-10-23,2,0
196719,1-10-23,1,1
14145,1-10-23,1,0
540618,1-10-23,2,1
305754,1-10-23,1,1
34200,1-10-23,2,0
784827,1-10-23,1,1
661577,1-10-23,1,1
564692,1-10-23,1,1
673058,1-10-23,1,1
516376,1-11-23,2,0
349294,1-11-23,2,0
77308,1-11-23,2,0
654297,1-11-23,1,1
462526,1-11-23,2,0
376447,1-11-23,1,1
67197,1-11-23,2,0
257719,1-11-23,2,0
799952,1-11-23,1,0
324809,1-11-23,1,0
839170,1-11-23,2,1
455083,1-11-23,1,1
592784,1-11-23,2,1
654623,1-11-23,1,1
990993,1-11-23,1,0
602241,1-11-23,1,0
587420,1-11-23,2,0
832348,1-11-23,2,0
481843,1-11-23,1,1
171602,1-11-23,1,0
962591,1-11-23,2,0
194682,1-11-23,1,0
398340,1-11-23,1,0
187399,1-11-23,2,0
272170,1-11-23,1,0
721521,1-11-23,2,0
901144,1-11-23,2,0
876139,1-11-23,1,0
903336,1-11-23,2,1
120532,1-11-23,1,0
354409,1-11-23,1,0
937542,1-11-23,1,0
131136,1-11-23,1,0
287070,1-11-23,2,1
679865,1-11-23,1,1
317242,1-11-23,1,0
327290,1-11-23,2,0
993331,1-11-23,2,0
552496,1-11-23,1,0
91670,1-11-23,1,0
677542,1-11-23,1,0
604184,1-11-23,1,1
894539,1-11-23,1,1
968887,1-11-23,1,0
448752,1-11-23,1,0
365133,1-11-23,1,0
767398,1-11-23,2,1
753354,1-11-23,1,1
140489,1-11-23,1,0
219598,1-11-23,2,0
449106,1-11-23,2,0
367391,1-11-23,1,0
930284,1-11-23,1,0
82484,1-11-23,1,0
942001,1-11-23,1,0
661577,1-11-23,1,0
373536,1-11-23,1,0
564692,1-11-23,1,0
131748,1-11-23,1,0
256783,1-11-23,1,1
186168,1-11-23,2,1
525531,1-11-23,2,0
913428,1-11-23,1,0
760828,1-11-23,1,0
677169,1-11-23,1,0
706112,1-11-23,1,0
837480,1-11-23,1,0
137909,1-11-23,1,0
264803,1-11-23,1,0
851978,1-11-23,1,0
992178,1-11-23,1,0
123983,1-11-23,2,0
298985,1-11-23,2,1
240179,1-11-23,2,0
673058,1-11-23,1,0
114414,1-11-23,1,0
848226,1-11-23,1,1
222892,1-11-23,1,1
39154,1-11-23,1,0
812607,1-11-23,2,0
818990,1-11-23,2,0
473929,1-11-23,1,0
952124,1-11-23,2,1
397973,1-11-23,1,0
555121,1-11-23,1,0
376447,1-11-23,2,0
41853,1-11-23,2,0
257719,1-11-23,1,0
891833,1-11-23,2,1
833557,1-11-23,2,0
592784,1-11-23,2,0
487065,1-11-23,1,0
952168,1-11-23,1,0
914071,1-11-23,2,0
962591,1-11-23,1,1
107548,1-11-23,2,0
561860,1-11-23,1,0
513199,1-11-23,1,0
962054,1-11-23,1,1
378676,1-11-23,2,1
890232,1-11-23,2,1
305754,1-11-23,1,1
491314,1-11-23,1,0
621677,1-11-23,1,0
901144,1-11-23,1,0
945635,1-11-23,1,0
760684,1-11-23,1,1
937542,1-11-23,1,1
679865,1-11-23,1,0
317242,1-11-23,1,0
327290,1-11-23,1,0
461804,1-11-23,1,2
36412,1-11-23,2,0
435929,1-11-23,2,0
455755,1-11-23,1,0
747801,1-11-23,2,0
604184,1-11-23,1,0
697683,1-11-23,1,1
739534,1-11-23,1,1
968887,1-11-23,2,0
133542,1-11-23,2,0
473647,1-11-23,1,0
672059,1-11-23,1,0
803607,1-11-23,1,0
63769,1-11-23,1,0
140154,1-11-23,2,0
256051,1-11-23,1,1
853932,1-11-23,1,0
433521,1-11-23,1,0
953175,1-11-23,1,0
942001,1-11-23,1,1
120385,1-11-23,1,1
661577,1-11-23,2,0
951463,1-11-23,1,0
186168,1-11-23,1,0
613942,1-11-23,1,1
771228,1-11-23,2,0
677169,1-11-23,2,0
274207,1-11-23,2,0
557908,1-11-23,1,0
837480,1-11-23,1,0
992178,1-11-23,1,0
240179,1-11-23,1,0
848226,1-11-23,2,0
516376,1-11-23,2,0
196719,1-11-23,1,0
478531,1-11-23,2,0
70969,1-11-23,2,0
397973,1-11-23,2,0
555121,1-11-23,1,0
818522,1-11-23,1,0
376447,1-11-23,1,0
136533,1-11-23,2,0
15314,1-11-23,2,0
329351,1-11-23,1,0
883013,1-11-23,2,0
592784,1-11-23,1,0
578097,1-11-23,1,0
734789,1-11-23,1,0
690565,1-11-23,2,0
961614,1-11-23,1,0
654623,1-11-23,1,0
313754,1-11-23,1,0
378230,1-11-23,2,0
542300,1-11-23,1,0
587420,1-11-23,1,0
491521,1-11-23,2,0
914071,1-11-23,1,0
991434,1-11-23,1,0
171602,1-11-23,2,0
962591,1-11-23,1,0
107548,1-11-23,1,0
228286,1-11-23,2,0
712003,1-11-23,1,0
712307,1-11-23,1,0
513199,1-11-23,2,0
398340,1-11-23,1,0
470449,1-11-23,2,0
623234,1-11-23,2,0
611575,1-11-23,2,0
721521,1-11-23,1,0
53833,1-11-23,1,0
120532,1-11-23,1,0
945635,1-11-23,1,0
760684,1-11-23,1,0
354409,1-11-23,1,0
287070,1-11-23,1,0
327290,1-11-23,2,0
993331,1-11-23,1,0
807452,1-11-23,1,0
461804,1-11-23,1,0
820541,1-11-23,2,0
455755,1-11-23,1,0
677542,1-11-23,1,0
697683,1-11-23,1,0
709916,1-11-23,1,0
385113,1-11-23,1,0
672059,1-11-23,2,0
803607,1-11-23,1,0
124290,1-11-23,1,0
859361,1-11-23,1,0
684939,1-11-23,1,0
219598,1-11-23,1,0
366066,1-11-23,1,0
6405,1-11-23,1,0
853932,1-11-23,2,0
970529,1-11-23,1,0
820973,1-11-23,1,0
927651,1-11-23,1,0
440875,1-11-23,1,0
707935,1-11-23,1,0
585299,1-11-23,1,0
120385,1-11-23,1,0
52729,1-11-23,1,0
661577,1-11-23,2,0
256783,1-11-23,1,0
525531,1-11-23,1,0
757274,1-11-23,1,0
642612,1-11-23,2,0
784673,1-11-23,2,0
425341,1-11-23,1,0
771228,1-11-23,1,0
451812,1-11-23,2,0
274207,1-11-23,1,0
706112,1-11-23,1,0
587645,1-11-23,2,0
566052,1-11-23,1,0
137909,1-11-23,2,0
33797,1-11-23,1,0
123983,1-11-23,2,0
444361,1-11-23,1,0
114414,1-11-23,1,0
153019,1-11-23,2,0
222892,1-11-23,1,0
478531,1-11-23,2,0
14145,1-11-23,1,0
349294,1-11-23,1,0
847349,1-11-23,1,0
552883,1-11-23,1,0
397973,1-11-23,1,0
217710,1-11-23,1,0
89084,1-11-23,1,0
382511,1-11-23,1,0
891833,1-11-23,1,0
799952,1-11-23,2,0
839170,1-11-23,1,0
183929,1-11-23,1,0
291238,1-11-23,2,0
542300,1-11-23,2,0
602241,1-11-23,2,0
587420,1-11-23,1,0
481843,1-11-23,2,0
540618,1-11-23,2,0
328457,1-11-23,2,0
712307,1-11-23,2,0
378676,1-11-23,2,0
969851,1-11-23,2,0
305754,1-11-23,2,0
491314,1-11-23,2,0
131937,1-11-23,1,0
606256,1-11-23,1,0
925482,1-11-23,1,0
306177,1-11-23,2,0
721521,1-11-23,1,0
487931,1-11-23,1,0
764014,1-11-23,2,0
903336,1-11-23,2,0
945635,1-11-23,2,0
760684,1-11-23,1,0
937542,1-11-23,1,0
287070,1-11-23,2,0
451933,1-11-23,2,0
18035,1-11-23,2,0
820541,1-11-23,1,0
604184,1-11-23,1,0
697683,1-11-23,1,0
709916,1-11-23,1,0
365133,1-11-23,1,0
863930,1-11-23,2,0
9436,1-11-23,2,0
112390,1-11-23,2,0
799688,1-11-23,2,0
859361,1-11-23,1,0
449106,1-11-23,1,0
615545,1-11-23,1,0
366066,1-11-23,1,0
600767,1-11-23,1,0
6405,1-11-23,1,0
970529,1-11-23,2,0
367391,1-11-23,2,0
432617,1-11-23,1,0
57405,1-11-23,1,0
585299,1-11-23,1,0
243235,1-11-23,2,0
723678,1-11-23,1,0
677169,1-11-23,1,0
706112,1-11-23,2,0
566052,1-11-23,1,0
992178,1-11-23,2,0
56589,1-11-23,2,0
237083,1-11-23,1,0
298985,1-11-23,1,0
240179,1-11-23,1,0
673058,1-11-23,2,0
153019,1-11-23,1,0
11422,1-11-23,2,0
890623,1-11-23,1,0
478531,1-11-23,1,0
812607,1-11-23,1,0
871592,1-11-23,2,0
89084,1-11-23,2,0
382511,1-11-23,2,0
41853,1-11-23,1,0
741341,1-11-23,1,0
329351,1-11-23,1,0
833557,1-11-23,1,0
839170,1-11-23,2,0
578097,1-11-23,1,0
949818,1-11-23,1,0
361361,1-11-23,1,0
658389,1-11-23,1,0
762527,1-11-23,2,0
952168,1-11-23,1,0
587420,1-11-23,2,0
567671,1-11-23,2,0
481843,1-11-23,1,0
319388,1-11-23,2,0
378287,1-11-23,1,0
712307,1-11-23,1,0
969851,1-11-23,1,0
652118,1-11-23,1,0
876139,1-11-23,1,0
644847,1-11-23,2,0
807452,1-11-23,2,0
604184,1-11-23,1,0
448752,1-11-23,1,0
9436,1-11-23,1,0
753354,1-11-23,2,0
63769,1-11-23,1,0
256051,1-11-23,1,0
615545,1-11-23,1,0
784827,1-11-23,1,0
51036,1-11-23,1,0
432617,1-11-23,1,0
256783,1-11-23,2,0
642612,1-11-23,1,0
784673,1-11-23,1,0
723678,1-11-23,1,0
451812,1-11-23,1,0
566052,1-11-23,2,0
799459,1-11-23,1,0
851978,1-11-23,1,0
444361,1-11-23,2,0
39154,1-11-23,2,0
847349,1-11-23,1,0
871592,1-11-23,1,0
462526,1-11-23,1,0
880510,1-11-23,1,0
257719,1-11-23,1,0
324809,1-11-23,2,0
183929,1-11-23,2,0
658389,1-11-23,1,0
491521,1-11-23,1,0
687218,1-11-23,2,0
228286,1-11-23,2,0
969851,1-11-23,1,0
305754,1-11-23,1,0
33955,1-11-23,2,0
606256,1-11-23,1,0
652118,1-11-23,2,0
53833,1-11-23,2,0
903336,1-11-23,1,0
945635,1-11-23,1,0
552496,1-11-23,1,0
589812,1-11-23,1,0
739534,1-11-23,1,0
473647,1-11-23,1,0
647462,1-11-23,1,0
753354,1-11-23,1,0
490939,1-11-23,1,0
672059,1-11-23,1,0
799688,1-11-23,2,0
970529,1-11-23,1,0
820973,1-11-23,1,0
243235,1-11-23,2,0
256783,1-11-23,2,0
913428,1-11-23,1,0
425341,1-11-23,1,0
26060,1-11-23,1,0
123983,1-11-23,1,0
679284,1-11-23,2,0
871592,1-11-23,1,0
77308,1-11-23,2,0
552883,1-11-23,2,0
952124,1-11-23,2,0
136533,1-11-23,1,0
741341,1-11-23,2,0
500739,1-11-23,2,0
500633,1-11-23,1,0
337168,1-11-23,2,0
659290,1-11-23,1,0
839170,1-11-23,1,0
578097,1-11-23,1,0
961614,1-11-23,1,0
563740,1-11-23,2,0
171602,1-11-23,2,0
328457,1-11-23,1,0
681063,1-11-23,2,0
118820,1-11-23,2,0
228286,1-11-23,1,0
561860,1-11-23,1,0
491314,1-11-23,2,0
954722,1-11-23,1,0
623234,1-11-23,1,0
901144,1-11-23,1,0
131136,1-11-23,2,0
287070,1-11-23,1,0
679865,1-11-23,2,0
336847,1-11-23,2,0
144124,1-11-23,1,0
747801,1-11-23,2,0
700048,1-11-23,1,0
767398,1-11-23,1,0
863930,1-11-23,1,0
490939,1-11-23,1,0
803607,1-11-23,2,0
4452,1-11-23,1,0
82484,1-11-23,1,0
953175,1-11-23,1,0
57405,1-11-23,1,0
243235,1-11-23,1,0
564692,1-11-23,1,0
131748,1-11-23,1,0
760828,1-11-23,2,0
451812,1-11-23,1,0
274207,1-11-23,2,0
154179,1-11-23,1,0
669378,1-11-23,2,0
890623,1-11-23,2,0
222892,1-11-23,1,0
516376,1-11-23,1,0
34186,1-11-23,2,0
473929,1-11-23,1,0
952124,1-11-23,1,0
818522,1-11-23,2,0
217710,1-11-23,2,0
888807,1-11-23,1,0
891833,1-11-23,1,0
741341,1-11-23,2,0
378230,1-11-23,1,0
990993,1-11-23,2,0
762527,1-11-23,1,0
491521,1-11-23,2,0
991434,1-11-23,2,0
687218,1-11-23,1,0
300159,1-11-23,1,0
667163,1-11-23,2,0
305754,1-11-23,1,0
470449,1-11-23,1,0
623234,1-11-23,1,0
53833,1-11-23,2,0
903336,1-11-23,1,0
354409,1-11-23,1,0
490602,1-11-23,1,0
131136,1-11-23,1,0
747801,1-11-23,3,0
700048,1-11-23,3,0
140154,1-11-23,3,0
853932,1-11-23,3,0
820973,1-11-23,3,0
433521,1-11-23,2,0
726958,1-11-23,3,0
274207,1-11-23,3,0
706112,1-11-23,1,0
557908,1-11-23,1,0
264803,1-11-23,3,0
26060,1-11-23,2,0
33797,1-11-23,2,0
237083,1-11-23,3,0
154179,1-11-23,2,0
673058,1-11-23,3,0
11422,1-11-23,3,0
14145,1-11-23,3,0
349294,1-11-23,3,0
654297,1-11-23,3,0
70969,1-11-23,3,0
555121,1-11-23,2,0
217710,1-11-23,3,0
146840,1-11-23,2,0
89084,1-11-23,1,0
798639,1-11-23,3,0
455083,1-11-23,1,0
949818,1-11-23,3,0
563740,1-11-23,2,0
319388,1-11-23,3,0
194682,1-11-23,2,0
681063,1-11-23,3,0
679321,1-11-23,2,0
378287,1-11-23,3,0
118820,1-11-23,3,0
890232,1-11-23,3,0
689769,1-11-23,2,0
470449,1-11-23,1,0
623234,1-11-23,1,0
692985,1-11-23,3,0
764014,1-11-23,1,0
490602,1-11-23,2,0
993331,1-11-23,3,0
451933,1-11-23,3,0
455755,1-11-23,3,0
894539,1-11-23,2,0
133542,1-11-23,3,0
112390,1-11-23,3,0
490939,1-11-23,2,0
672059,1-11-23,2,0
140489,1-11-23,3,0
492958,1-11-23,2,0
684939,1-11-23,3,0
449106,1-11-23,3,0
51036,1-11-23,3,0
4452,1-11-23,3,0
564692,1-11-23,2,0
537274,1-11-23,3,0
723678,1-11-23,2,0
557908,1-11-23,3,0
154179,1-11-23,3,0
679284,1-11-23,3,0
153019,1-11-23,1,0
39154,1-11-23,2,0
473929,1-11-23,2,0
376447,1-11-23,1,0
888807,1-11-23,3,0
734789,1-11-23,3,0
690565,1-11-23,3,0
961614,1-11-23,2,0
567671,1-11-23,3,0
107548,1-11-23,2,0
328457,1-11-23,2,0
561860,1-11-23,2,0
365132,1-11-23,3,0
689769,1-11-23,3,0
398340,1-11-23,2,0
491314,1-11-23,3,0
606256,1-11-23,2,0
652118,1-11-23,2,0
187399,1-11-23,3,0
621677,1-11-23,2,0
306177,1-11-23,1,0
487931,1-11-23,3,0
53833,1-11-23,1,0
760684,1-11-23,2,0
354409,1-11-23,2,0
317242,1-11-23,3,0
455755,1-11-23,1,0
589812,1-11-23,1,0
897083,1-11-23,3,0
385113,1-11-23,2,0
63769,1-11-23,3,0
256051,1-11-23,1,0
600767,1-11-23,2,0
52729,1-11-23,3,0
913428,1-11-23,2,0
760828,1-11-23,3,0
837480,1-11-23,2,0
799459,1-11-23,2,0
123983,1-11-23,3,0
298985,1-11-23,1,0
552883,1-11-23,2,0
500739,1-11-23,3,0
455083,1-11-23,2,0
183929,1-11-23,3,0
592784,1-11-23,3,0
578097,1-11-23,2,0
734789,1-11-23,2,0
952168,1-11-23,1,0
491521,1-11-23,1,0
832348,1-11-23,3,0
991434,1-11-23,2,0
319388,1-11-23,3,0
60619,1-11-23,2,0
300159,1-11-23,2,0
712003,1-11-23,2,0
962054,1-11-23,2,0
532965,1-11-23,2,0
606256,1-11-23,1,0
937542,1-11-23,2,0
490602,1-11-23,1,0
461804,1-11-23,2,0
36412,1-11-23,3,0
455755,1-11-23,2,0
91670,1-11-23,1,0
336847,1-11-23,3,0
144124,1-11-23,3,0
747801,1-11-23,1,0
968887,1-11-23,3,0
739448,1-11-23,3,0
700048,1-11-23,2,0
753354,1-11-23,2,0
124290,1-11-23,1,0
799688,1-11-23,1,0
613942,1-11-23,1,0
706112,1-11-23,2,0
557908,1-11-23,2,0
587645,1-11-23,2,0
264803,1-11-23,2,0
56589,1-11-23,2,0
679284,1-11-23,3,0
153019,1-11-23,2,0
890623,1-11-23,1,0
965755,1-11-23,1,0
871592,1-11-23,2,0
654297,1-11-23,2,0
136533,1-11-23,2,0
67197,1-11-23,3,0
337168,1-11-23,2,0
602241,1-11-23,3,0
832348,1-11-23,2,0
712003,1-11-23,1,0
532965,1-11-23,3,0
365132,1-11-23,1,0
131937,1-11-23,2,0
131136,1-11-23,1,0
461804,1-11-23,3,0
704868,1-11-23,3,0
144124,1-11-23,2,0
589812,1-11-23,3,0
647462,1-11-23,2,0
51036,1-11-23,3,0
131748,1-11-23,2,0
537274,1-11-23,2,0
642612,1-11-23,2,0
516376,1-11-23,3,0
818990,1-11-23,3,0
888807,1-11-23,2,0
15314,1-11-23,1,0
500739,1-11-23,3,0
500633,1-11-23,2,0
329351,1-11-23,3,0
833557,1-11-23,3,0
337168,1-11-23,1,0
659290,1-11-23,2,0
690565,1-11-23,1,0
361361,1-11-23,1,0
762527,1-11-23,3,0
540618,1-11-23,2,0
689769,1-11-23,1,0
925482,1-11-23,3,0
611575,1-11-23,1,0
692985,1-11-23,3,0
876139,1-11-23,1,0
937542,1-11-23,2,0
36412,1-11-23,2,0
18035,1-11-23,2,0
739448,1-11-23,2,0
897083,1-11-23,1,0
448752,1-11-23,3,0
365133,1-11-23,2,0
112390,1-11-23,1,0
492958,1-11-23,3,0
366066,1-11-23,1,0
433521,1-11-23,1,0
440875,1-11-23,3,0
373536,1-11-23,3,0
757274,1-11-23,3,0
642612,1-11-23,1,0
677169,1-11-23,2,0
851978,1-11-23,2,0
56589,1-11-23,3,0
848226,1-11-23,3,0
34186,1-11-23,2,0
14145,1-11-23,3,0
714999,1-11-23,3,0
798639,1-11-23,2,0
324809,1-11-23,1,0
883013,1-11-23,2,0
839170,1-11-23,3,0
361361,1-11-23,3,0
378230,1-11-23,3,0
658389,1-11-23,2,0
667163,1-11-23,3,0
954722,1-11-23,3,0
652118,1-11-23,3,0
187399,1-11-23,3,0
272170,1-11-23,2,0
692985,1-11-23,1,0
876139,1-11-23,1,0
327290,1-11-23,1,0
18035,1-11-23,3,0
435929,1-11-23,2,0
820541,1-11-23,1,0
91670,1-11-23,2,0
894539,1-11-23,3,0
647462,1-11-23,1,0
34200,1-11-23,3,0
672059,1-11-23,3,0
492958,1-11-23,2,0
219598,1-11-23,3,0
784827,1-11-23,3,0
537274,1-11-23,3,0
757274,1-11-23,2,0
965755,1-11-23,3,0
812607,1-11-23,1,0
888807,1-11-23,2,0
382511,1-11-23,1,0
880510,1-11-23,1,0
799952,1-11-23,1,0
883013,1-11-23,3,0
183929,1-11-23,3,0
949818,1-11-23,3,0
961614,1-11-23,1,0
654623,1-11-23,3,0
481843,1-11-23,2,0
890232,1-11-23,2,0
365132,1-11-23,2,0
606256,1-11-23,3,0
876139,1-11-23,2,0
120532,1-11-23,2,0
131136,1-11-23,1,0
679865,1-11-23,2,0
993331,1-11-23,2,0
94225,1-11-23,2,0
704868,1-11-23,3,0
589812,1-11-23,3,0
700048,1-11-23,3,0
9436,1-11-23,2,0
753354,1-11-23,1,0
490939,1-11-23,3,0
140489,1-11-23,2,0
799688,1-11-23,3,0
615545,1-11-23,2,0
51036,1-11-23,2,0
373536,1-11-23,2,0
537274,1-11-23,2,0
992178,1-11-23,3,0
444361,1-11-23,3,0
153019,1-11-23,3,0
848226,1-11-23,2,0
965755,1-11-23,3,0
196719,1-11-23,3,0
14145,1-11-23,2,0
349294,1-11-23,3,0
949818,1-11-23,2,0
654623,1-11-23,2,0
171602,1-11-23,1,0
962591,1-11-23,1,0
687218,1-11-23,3,0
194682,1-11-23,2,0
681063,1-11-23,2,0
667163,1-11-23,3,0
712307,1-11-23,2,0
764014,1-11-23,3,0
903336,1-11-23,3,0
120532,1-11-23,1,0
704868,1-11-23,2,0
91670,1-11-23,3,0
677542,1-11-23,1,0
739448,1-11-23,3,0
767398,1-11-23,1,0
473647,1-11-23,2,0
803607,1-11-23,3,0
219598,1-11-23,2,0
600767,1-11-23,2,0
707935,1-11-23,3,0
11422,1-11-23,3,0
669378,1-11-23,2,0
965755,1-11-23,2,0
34186,1-11-23,3,0
818990,1-11-23,2,0
741341,1-11-23,3,0
679321,1-11-23,3,0
398340,1-11-23,1,0
954722,1-11-23,2,0
131937,1-11-23,2,0
925482,1-11-23,2,0
692985,1-11-23,2,0
876139,1-11-23,2,0
807452,1-11-23,3,0
552496,1-11-23,2,0
897083,1-11-23,3,0
767398,1-11-23,2,0
799688,1-11-23,3,0
820973,1-11-23,2,0
930284,1-11-23,3,0
726958,1-11-23,3,0
613942,1-11-23,3,0
587645,1-11-23,3,0
473929,1-11-23,3,0
77308,1-11-23,1,0
146840,1-11-23,3,0
382511,1-11-23,3,0
891833,1-11-23,2,0
361361,1-11-23,2,0
313754,1-11-23,2,0
762527,1-11-23,1,0
832348,1-11-23,1,0
481843,1-11-23,3,0
540618,1-11-23,3,0
60619,1-11-23,1,0
328457,1-11-23,1,0
378676,1-11-23,3,0
532965,1-11-23,1,0
689769,1-11-23,1,0
969851,1-11-23,2,0
611575,1-11-23,3,0
435929,1-11-23,3,0
144124,1-11-23,2,0
697683,1-11-23,3,0
863930,1-11-23,2,0
385113,1-11-23,2,0
34200,1-11-23,2,0
859361,1-11-23,3,0
784827,1-11-23,2,0
927651,1-11-23,2,0
131748,1-11-23,2,0
186168,1-11-23,2,0
240179,1-11-23,3,0
114414,1-11-23,1,0
669378,1-11-23,3,0
871592,1-11-23,1,0
552883,1-11-23,3,0
891833,1-11-23,1,0
799952,1-11-23,2,0
798639,1-11-23,3,0
313754,1-11-23,2,0
567671,1-11-23,1,0
532965,1-11-23,3,0
721521,1-11-23,1,0
487931,1-11-23,2,0
903336,1-11-23,1,0
451933,1-11-23,3,0
94225,1-11-23,3,0
704868,1-11-23,1,0
820541,1-11-23,2,0
677542,1-11-23,3,0
739534,1-11-23,1,0
133542,1-11-23,2,0
367391,1-11-23,3,0
661577,1-11-23,3,0
587645,1-11-23,3,0
56589,1-11-23,3,0
444361,1-11-23,1,0
153019,1-11-23,1,0
478531,1-11-23,3,0
70969,1-11-23,2,0
500633,1-11-23,3,0
487065,1-11-23,2,0
361361,1-11-23,1,0
291238,1-11-23,2,0
762527,1-11-23,2,0
540618,1-11-23,3,0
681063,1-11-23,3,0
890232,1-11-23,1,0
187399,1-11-23,2,0
937542,1-11-23,1,0
644847,1-11-23,3,0
